2024-03-07 04:02:52 | Conf | use logdir run/2024-03-07-04-02-irseg-LASNet-
2024-03-07 11:25:47 | Iter | [ 67/500] loss=0.227/0.113, mPA=0.762, miou=0.501, avg=0.632
2024-03-07 11:32:37 | Iter | [ 68/500] loss=0.215/0.102, mPA=0.754, miou=0.516, avg=0.635
2024-03-07 11:32:41 | Save Iter = [ 68],  mPA=0.754, miou=0.516, avg=0.635
2024-03-07 11:39:28 | Iter | [ 69/500] loss=0.220/0.133, mPA=0.797, miou=0.478, avg=0.637
2024-03-07 11:39:32 | Save Iter = [ 69],  mPA=0.797, miou=0.478, avg=0.637
2024-03-07 11:46:16 | Iter | [ 70/500] loss=0.235/0.106, mPA=0.703, miou=0.496, avg=0.599
2024-03-07 11:53:00 | Iter | [ 71/500] loss=0.212/0.102, mPA=0.711, miou=0.509, avg=0.610
2024-03-07 11:59:49 | Iter | [ 72/500] loss=0.212/0.101, mPA=0.711, miou=0.506, avg=0.608
2024-03-07 12:06:30 | Iter | [ 73/500] loss=0.201/0.102, mPA=0.715, miou=0.509, avg=0.612
2024-03-07 12:13:12 | Iter | [ 74/500] loss=0.228/0.102, mPA=0.691, miou=0.505, avg=0.598
2024-03-07 12:20:03 | Iter | [ 75/500] loss=0.199/0.096, mPA=0.698, miou=0.516, avg=0.607
2024-03-07 12:27:05 | Iter | [ 76/500] loss=0.213/0.106, mPA=0.760, miou=0.511, avg=0.636
2024-03-07 12:34:14 | Iter | [ 77/500] loss=0.193/0.107, mPA=0.743, miou=0.509, avg=0.626
2024-03-07 12:41:20 | Iter | [ 78/500] loss=0.196/0.097, mPA=0.744, miou=0.516, avg=0.630
2024-03-07 12:48:39 | Iter | [ 79/500] loss=0.188/0.107, mPA=0.773, miou=0.486, avg=0.630
2024-03-07 12:55:57 | Iter | [ 80/500] loss=0.195/0.109, mPA=0.739, miou=0.491, avg=0.615
2024-03-07 13:02:58 | Iter | [ 81/500] loss=0.211/0.107, mPA=0.742, miou=0.494, avg=0.618
2024-03-07 13:09:42 | Iter | [ 82/500] loss=0.195/0.098, mPA=0.722, miou=0.512, avg=0.617
2024-03-07 13:16:26 | Iter | [ 83/500] loss=0.203/0.106, mPA=0.735, miou=0.501, avg=0.618
2024-03-07 13:23:09 | Iter | [ 84/500] loss=0.187/0.098, mPA=0.755, miou=0.515, avg=0.635
2024-03-07 13:29:59 | Iter | [ 85/500] loss=0.186/0.101, mPA=0.724, miou=0.516, avg=0.620
2024-03-07 13:36:47 | Iter | [ 86/500] loss=0.182/0.098, mPA=0.702, miou=0.518, avg=0.610
2024-03-07 13:43:35 | Iter | [ 87/500] loss=0.181/0.099, mPA=0.725, miou=0.518, avg=0.621
2024-03-07 13:50:21 | Iter | [ 88/500] loss=0.177/0.105, mPA=0.649, miou=0.481, avg=0.565
2024-03-07 13:57:06 | Iter | [ 89/500] loss=0.177/0.098, mPA=0.716, miou=0.515, avg=0.615
2024-03-07 14:03:49 | Iter | [ 90/500] loss=0.176/0.105, mPA=0.714, miou=0.510, avg=0.612
2024-03-07 14:10:33 | Iter | [ 91/500] loss=0.176/0.102, mPA=0.698, miou=0.506, avg=0.602
2024-03-07 14:17:27 | Iter | [ 92/500] loss=0.168/0.095, mPA=0.702, miou=0.508, avg=0.605
2024-03-07 14:24:13 | Iter | [ 93/500] loss=0.174/0.108, mPA=0.741, miou=0.503, avg=0.622
2024-03-07 14:31:00 | Iter | [ 94/500] loss=0.174/0.103, mPA=0.742, miou=0.514, avg=0.628
2024-03-07 14:37:49 | Iter | [ 95/500] loss=0.164/0.095, mPA=0.727, miou=0.522, avg=0.625
2024-03-07 14:44:42 | Iter | [ 96/500] loss=0.180/0.100, mPA=0.755, miou=0.515, avg=0.635
2024-03-07 14:51:30 | Iter | [ 97/500] loss=0.197/0.126, mPA=0.729, miou=0.477, avg=0.603
2024-03-07 14:58:15 | Iter | [ 98/500] loss=0.180/0.101, mPA=0.705, miou=0.510, avg=0.607
2024-03-07 15:05:05 | Iter | [ 99/500] loss=0.161/0.096, mPA=0.719, miou=0.510, avg=0.615
2024-03-07 15:11:52 | Iter | [100/500] loss=0.164/0.095, mPA=0.683, miou=0.504, avg=0.594
2024-03-07 15:18:41 | Iter | [101/500] loss=0.163/0.097, mPA=0.700, miou=0.503, avg=0.601
2024-03-07 15:25:34 | Iter | [102/500] loss=0.159/0.098, mPA=0.733, miou=0.505, avg=0.619
2024-03-07 15:32:20 | Iter | [103/500] loss=0.159/0.101, mPA=0.749, miou=0.509, avg=0.629
2024-03-07 15:39:03 | Iter | [104/500] loss=0.153/0.096, mPA=0.685, miou=0.500, avg=0.592
2024-03-07 15:45:54 | Iter | [105/500] loss=0.154/0.099, mPA=0.711, miou=0.497, avg=0.604
2024-03-07 15:52:46 | Iter | [106/500] loss=0.159/0.094, mPA=0.699, miou=0.511, avg=0.605
2024-03-07 15:59:34 | Iter | [107/500] loss=0.186/0.104, mPA=0.737, miou=0.501, avg=0.619
2024-03-07 16:06:23 | Iter | [108/500] loss=0.153/0.113, mPA=0.739, miou=0.492, avg=0.616
2024-03-07 16:13:13 | Iter | [109/500] loss=0.162/0.097, mPA=0.720, miou=0.505, avg=0.612
2024-03-07 16:20:05 | Iter | [110/500] loss=0.147/0.095, mPA=0.718, miou=0.510, avg=0.614
2024-03-07 16:26:55 | Iter | [111/500] loss=0.146/0.100, mPA=0.685, miou=0.496, avg=0.591
2024-03-07 16:33:42 | Iter | [112/500] loss=0.159/0.098, mPA=0.728, miou=0.497, avg=0.612
2024-03-07 16:40:33 | Iter | [113/500] loss=0.155/0.102, mPA=0.731, miou=0.511, avg=0.621
2024-03-07 16:47:20 | Iter | [114/500] loss=0.149/0.095, mPA=0.724, miou=0.512, avg=0.618
2024-03-07 16:54:08 | Iter | [115/500] loss=0.140/0.096, mPA=0.721, miou=0.518, avg=0.620
2024-03-07 17:00:57 | Iter | [116/500] loss=0.148/0.097, mPA=0.705, miou=0.521, avg=0.613
2024-03-07 17:07:48 | Iter | [117/500] loss=0.173/0.103, mPA=0.743, miou=0.488, avg=0.616
2024-03-07 17:14:34 | Iter | [118/500] loss=0.149/0.101, mPA=0.767, miou=0.496, avg=0.631
2024-03-07 17:21:20 | Iter | [119/500] loss=0.153/0.094, mPA=0.698, miou=0.510, avg=0.604
2024-03-07 17:28:08 | Iter | [120/500] loss=0.137/0.096, mPA=0.728, miou=0.512, avg=0.620
2024-03-07 17:34:56 | Iter | [121/500] loss=0.136/0.092, mPA=0.710, miou=0.527, avg=0.618
2024-03-07 17:41:42 | Iter | [122/500] loss=0.142/0.092, mPA=0.713, miou=0.517, avg=0.615
2024-03-07 17:48:29 | Iter | [123/500] loss=0.144/0.107, mPA=0.699, miou=0.493, avg=0.596
2024-03-07 17:55:18 | Iter | [124/500] loss=0.137/0.098, mPA=0.706, miou=0.508, avg=0.607
2024-03-07 18:02:04 | Iter | [125/500] loss=0.142/0.101, mPA=0.729, miou=0.498, avg=0.614
2024-03-07 18:08:52 | Iter | [126/500] loss=0.151/0.096, mPA=0.734, miou=0.515, avg=0.625
2024-03-07 18:15:39 | Iter | [127/500] loss=0.140/0.095, mPA=0.681, miou=0.509, avg=0.595
2024-03-07 18:22:27 | Iter | [128/500] loss=0.138/0.093, mPA=0.718, miou=0.522, avg=0.620
2024-03-07 18:29:14 | Iter | [129/500] loss=0.133/0.103, mPA=0.690, miou=0.504, avg=0.597
2024-03-07 18:36:00 | Iter | [130/500] loss=0.132/0.096, mPA=0.710, miou=0.513, avg=0.611
2024-03-07 18:42:49 | Iter | [131/500] loss=0.131/0.100, mPA=0.712, miou=0.502, avg=0.607
2024-03-07 18:49:36 | Iter | [132/500] loss=0.143/0.096, mPA=0.713, miou=0.524, avg=0.619
2024-03-07 18:56:23 | Iter | [133/500] loss=0.131/0.097, mPA=0.711, miou=0.522, avg=0.617
2024-03-07 19:03:07 | Iter | [134/500] loss=0.130/0.096, mPA=0.711, miou=0.522, avg=0.617
2024-03-07 19:09:46 | Iter | [135/500] loss=0.126/0.097, mPA=0.702, miou=0.521, avg=0.611
2024-03-07 19:16:24 | Iter | [136/500] loss=0.127/0.094, mPA=0.700, miou=0.522, avg=0.611
2024-03-07 19:23:01 | Iter | [137/500] loss=0.131/0.094, mPA=0.670, miou=0.517, avg=0.594
2024-03-07 19:29:38 | Iter | [138/500] loss=0.124/0.103, mPA=0.699, miou=0.513, avg=0.606
2024-03-07 19:36:00 | Iter | [139/500] loss=0.126/0.101, mPA=0.706, miou=0.512, avg=0.609
2024-03-07 19:42:17 | Iter | [140/500] loss=0.130/0.099, mPA=0.689, miou=0.521, avg=0.605
2024-03-07 19:48:33 | Iter | [141/500] loss=0.125/0.104, mPA=0.690, miou=0.515, avg=0.602
2024-03-07 19:54:49 | Iter | [142/500] loss=0.127/0.094, mPA=0.708, miou=0.525, avg=0.617
2024-03-07 20:01:10 | Iter | [143/500] loss=0.123/0.094, mPA=0.693, miou=0.519, avg=0.606
2024-03-07 20:07:27 | Iter | [144/500] loss=0.121/0.093, mPA=0.683, miou=0.517, avg=0.600
2024-03-07 20:13:46 | Iter | [145/500] loss=0.121/0.088, mPA=0.679, miou=0.533, avg=0.606
2024-03-07 20:20:02 | Iter | [146/500] loss=0.121/0.095, mPA=0.741, miou=0.528, avg=0.634
2024-03-07 20:26:18 | Iter | [147/500] loss=0.120/0.092, mPA=0.694, miou=0.528, avg=0.611
